Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:14.744000,ALB,23,0 days 00:01:41.759000,1.0,1.0,,,,0 days 00:00:24.575000,0 days 00:00:37.202000,,0 days 00:34:38.160000,0 days 00:35:14.795000,263.0,289.0,287.0,222.0,False,SOFT,1.0,True,Toro Rosso,0 days 00:33:32.727000,2019-03-17 05:13:33.030,12,11.0,False,,False,False
0 days 00:36:46.460000,ALB,23,0 days 00:01:31.716000,2.0,1.0,,,0 days 00:00:30.820000,0 days 00:00:24.179000,0 days 00:00:36.717000,0 days 00:35:45.533000,0 days 00:36:09.712000,0 days 00:36:46.429000,271.0,289.0,287.0,286.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:35:14.744000,2019-03-17 05:15:15.047,1,11.0,False,,False,True
0 days 00:38:17.817000,ALB,23,0 days 00:01:31.357000,3.0,1.0,,,0 days 00:00:30.713000,0 days 00:00:24.212000,0 days 00:00:36.432000,0 days 00:37:17.142000,0 days 00:37:41.354000,0 days 00:38:17.786000,266.0,285.0,289.0,291.0,True,SOFT,3.0,True,Toro Rosso,0 days 00:36:46.460000,2019-03-17 05:16:46.763,1,11.0,False,,False,True
0 days 00:39:49.238000,ALB,23,0 days 00:01:31.421000,4.0,1.0,,,0 days 00:00:30.435000,0 days 00:00:24.304000,0 days 00:00:36.682000,0 days 00:38:48.221000,0 days 00:39:12.525000,0 days 00:39:49.207000,267.0,,286.0,296.0,False,SOFT,4.0,True,Toro Rosso,0 days 00:38:17.817000,2019-03-17 05:18:18.120,1,11.0,False,,False,True
0 days 00:41:20.122000,ALB,23,0 days 00:01:30.884000,5.0,1.0,,,0 days 00:00:30.388000,0 days 00:00:24.085000,0 days 00:00:36.411000,0 days 00:40:19.595000,0 days 00:40:43.680000,0 days 00:41:20.091000,266.0,,287.0,294.0,True,SOFT,5.0,True,Toro Rosso,0 days 00:39:49.238000,2019-03-17 05:19:49.541,1,11.0,False,,False,True
0 days 00:42:51.596000,ALB,23,0 days 00:01:31.474000,6.0,1.0,,,0 days 00:00:30.610000,0 days 00:00:24.164000,0 days 00:00:36.700000,0 days 00:41:50.701000,0 days 00:42:14.865000,0 days 00:42:51.565000,268.0,284.0,286.0,292.0,False,SOFT,6.0,True,Toro Rosso,0 days 00:41:20.122000,2019-03-17 05:21:20.425,1,11.0,False,,False,True
0 days 00:44:22.671000,ALB,23,0 days 00:01:31.075000,7.0,1.0,,,0 days 00:00:30.653000,0 days 00:00:24.118000,0 days 00:00:36.304000,0 days 00:43:22.218000,0 days 00:43:46.336000,0 days 00:44:22.640000,266.0,284.0,285.0,291.0,False,SOFT,7.0,True,Toro Rosso,0 days 00:42:51.596000,2019-03-17 05:22:51.899,1,11.0,False,,False,True
0 days 00:45:53.546000,ALB,23,0 days 00:01:30.875000,8.0,1.0,,,0 days 00:00:30.607000,0 days 00:00:24.025000,0 days 00:00:36.243000,0 days 00:44:53.247000,0 days 00:45:17.272000,0 days 00:45:53.515000,268.0,284.0,286.0,290.0,True,SOFT,8.0,True,Toro Rosso,0 days 00:44:22.671000,2019-03-17 05:24:22.974,1,11.0,False,,False,True
0 days 00:47:24.461000,ALB,23,0 days 00:01:30.915000,9.0,1.0,,,0 days 00:00:30.502000,0 days 00:00:24.134000,0 days 00:00:36.279000,0 days 00:46:24.017000,0 days 00:46:48.151000,0 days 00:47:24.430000,265.0,284.0,284.0,291.0,False,SOFT,9.0,True,Toro Rosso,0 days 00:45:53.546000,2019-03-17 05:25:53.849,1,11.0,False,,False,True
0 days 00:48:55.450000,ALB,23,0 days 00:01:30.989000,10.0,1.0,,,0 days 00:00:30.556000,0 days 00:00:24.121000,0 days 00:00:36.312000,0 days 00:47:54.986000,0 days 00:48:19.107000,0 days 00:48:55.419000,266.0,286.0,285.0,,False,SOFT,10.0,True,Toro Rosso,0 days 00:47:24.461000,2019-03-17 05:27:24.764,1,11.0,False,,False,True
